Date,Open,High,Low,Close,Adj Close,Volume
2017-03-01,77.669998,78.279999,77.349998,78.180000,67.978271,88300
2017-03-02,77.779999,77.779999,76.449997,76.459999,66.482712,91500
2017-03-03,76.910004,77.059998,76.680000,76.849998,66.821823,38300
2017-03-06,76.900002,76.910004,76.470001,76.519997,66.534882,59900
2017-03-07,77.239998,77.790001,77.160004,77.370003,67.273964,83800
2017-03-08,78.150002,78.269997,76.620003,76.650002,66.647911,136800
2017-03-09,75.830002,75.949997,75.000000,75.809998,65.917526,120600
2017-03-10,75.150002,75.370003,74.809998,74.949997,65.169754,124400
2017-03-13,75.620003,75.730003,75.440002,75.720001,65.839279,67000
2017-03-14,75.050003,75.050003,74.540001,74.860001,65.091499,82100
2017-03-15,75.019997,76.320000,74.820000,76.150002,66.213165,95400
2017-03-16,77.220001,77.300003,76.870003,77.139999,67.073982,66000
2017-03-17,77.129997,77.169998,76.639999,76.660004,66.656616,76000
2017-03-20,77.250000,77.730003,77.220001,77.610001,67.482651,86000
2017-03-21,78.540001,78.940002,76.980003,77.019997,66.969635,98200
2017-03-22,77.339996,78.639999,77.339996,78.209999,68.004349,132600
2017-03-23,78.559998,79.139999,78.459999,78.750000,68.473892,99400
2017-03-24,79.419998,79.720001,79.139999,79.190002,68.856476,83900
2017-03-27,79.519997,80.970001,79.510002,80.889999,70.334641,113500
2017-03-28,81.000000,81.949997,80.779999,81.599998,70.951988,99000
2017-03-29,81.459999,82.370003,81.459999,82.290001,71.551956,118500
2017-03-30,81.959999,82.589996,81.959999,82.419998,71.664978,127500
2017-03-31,81.570000,81.959999,81.440002,81.510002,70.873734,155600
2017-04-03,81.449997,81.830002,81.000000,81.720001,71.056335,90200
2017-04-04,81.940002,82.470001,81.660004,82.190002,71.465012,61500
2017-04-05,82.900002,83.470001,82.510002,82.680000,71.891060,95300
2017-04-06,83.260002,84.099998,83.220001,83.940002,72.986649,149900
2017-04-07,84.330002,84.879997,84.330002,84.500000,73.473572,83700
2017-04-10,83.379997,83.919998,83.099998,83.849998,72.908386,133300
2017-04-11,82.839996,83.000000,82.099998,82.769997,71.969315,249400
2017-04-12,82.500000,82.849998,82.120003,82.480003,71.717163,128900
2017-04-13,82.660004,82.660004,81.639999,81.699997,71.038940,65900
2017-04-17,81.610001,82.339996,81.180000,82.320000,71.578033,80100
2017-04-18,81.029999,81.230003,80.830002,81.150002,70.560715,138000
2017-04-19,80.279999,80.389999,79.089996,79.290001,68.943420,147500
2017-04-20,80.410004,80.559998,80.000000,80.500000,69.995529,87900
2017-04-21,80.750000,81.000000,80.419998,80.839996,70.291161,127500
2017-04-24,81.550003,81.669998,81.239998,81.379997,70.760696,101300
2017-04-25,82.959999,83.160004,82.459999,82.900002,72.082352,171000
2017-04-26,82.660004,82.849998,82.230003,82.339996,71.595428,107600
2017-04-27,82.209999,82.239998,80.809998,81.500000,70.865036,78300
2017-04-28,81.139999,81.620003,80.980003,81.370003,70.752014,115500
2017-05-01,81.699997,81.870003,81.180000,81.580002,70.934593,86200
2017-05-02,80.809998,80.879997,80.339996,80.500000,69.995529,104300
2017-05-03,80.489998,80.680000,80.050003,80.410004,69.917274,62100
2017-05-04,80.029999,80.029999,78.699997,78.820000,68.534760,103600
2017-05-05,78.400002,78.760002,77.620003,78.610001,68.352158,265900
2017-05-08,78.620003,78.849998,78.400002,78.589996,68.334763,91500
2017-05-09,79.470001,80.519997,79.470001,80.250000,69.778152,74100
2017-05-10,80.389999,80.849998,79.919998,80.779999,70.238991,85400
2017-05-11,80.379997,80.489998,79.779999,80.300003,69.821632,81200
2017-05-12,80.430000,81.129997,80.279999,80.919998,70.360718,119100
2017-05-15,82.760002,83.220001,82.709999,82.910004,72.091049,157100
2017-05-16,82.330002,82.330002,81.550003,81.879997,71.195457,117300
2017-05-17,81.519997,81.669998,80.360001,80.430000,69.934669,103100
2017-05-18,80.000000,80.970001,80.000000,80.580002,70.065094,91700
2017-05-19,80.889999,81.620003,80.699997,81.449997,70.821564,132400
2017-05-22,81.239998,81.550003,81.150002,81.379997,70.760696,76600
2017-05-23,81.379997,81.379997,80.849998,81.330002,70.717216,64200
2017-05-24,80.959999,81.260002,80.779999,80.910004,70.352036,73000
2017-05-25,81.500000,81.730003,80.930000,80.970001,70.404205,87500
2017-05-26,81.930000,82.529999,81.550003,82.489998,71.725845,127900
2017-05-30,81.870003,82.410004,81.870003,82.220001,71.491089,122600
2017-05-31,82.250000,82.470001,81.959999,82.089996,71.378044,166900
2017-06-01,82.370003,83.059998,82.110001,82.900002,72.082352,149100
2017-06-02,82.580002,82.860001,82.290001,82.760002,71.960625,99300
2017-06-05,82.589996,82.889999,82.459999,82.620003,71.838898,132800
2017-06-06,82.419998,83.120003,82.260002,83.099998,72.256256,132100
2017-06-07,83.190002,83.599998,82.519997,82.779999,71.978004,87300
2017-06-08,83.010002,83.260002,82.699997,82.930000,72.108444,56300
2017-06-09,82.949997,83.089996,82.089996,82.379997,71.630211,96600
2017-06-12,82.160004,82.239998,81.519997,81.989998,71.291092,108100
2017-06-13,82.330002,82.629997,82.209999,82.550003,71.778030,86000
2017-06-14,83.440002,83.440002,81.940002,81.949997,71.256317,95700
2017-06-15,81.389999,81.570000,81.019997,81.430000,70.804176,81800
2017-06-16,81.080002,81.199997,80.680000,81.110001,70.525932,83300
2017-06-19,81.989998,82.190002,81.629997,82.099998,71.386749,96400
2017-06-20,81.059998,81.059998,80.639999,80.720001,70.186829,89900
2017-06-21,80.059998,80.080002,79.059998,79.349998,68.995598,110500
2017-06-22,79.839996,79.970001,79.360001,79.480003,69.108635,88800
2017-06-23,79.330002,79.699997,79.080002,79.629997,69.239052,78200
2017-06-26,79.589996,80.040001,79.250000,79.940002,69.508598,126300
2017-06-27,79.860001,80.169998,78.660004,78.739998,68.465187,105200
2017-06-28,78.680000,79.190002,78.209999,79.059998,68.743446,118000
2017-06-29,78.919998,79.050003,77.739998,78.160004,67.960884,100800
2017-06-30,78.559998,78.790001,78.099998,78.599998,68.343460,104400
2017-07-03,78.849998,78.980003,78.599998,78.680000,68.413025,32700
2017-07-05,78.680000,78.680000,77.849998,78.269997,68.056526,85000
2017-07-06,78.260002,78.419998,77.570000,77.650002,67.517426,139700
2017-07-07,77.849998,77.949997,77.160004,77.510002,67.395699,152400
2017-07-10,76.809998,77.739998,76.500000,77.580002,67.456566,139300
2017-07-11,77.570000,78.220001,77.379997,78.139999,67.943481,151200
2017-07-12,79.010002,79.320000,78.620003,79.000000,68.691269,117000
2017-07-13,79.209999,79.769997,79.110001,79.599998,69.212975,165300
2017-07-14,77.250000,77.730003,77.040001,77.589996,69.624062,196100
2017-07-17,77.089996,77.379997,76.559998,76.660004,68.789543,155600
2017-07-18,76.849998,77.269997,76.629997,77.230003,69.301025,70000
2017-07-19,77.949997,78.690002,77.949997,78.190002,70.162468,133500
2017-07-20,78.040001,78.070000,77.480003,77.629997,69.659950,72600
2017-07-21,77.440002,77.489998,76.769997,76.809998,68.924141,66300
2017-07-24,76.839996,76.900002,76.449997,76.680000,68.807495,78100
2017-07-25,76.400002,76.489998,76.029999,76.029999,68.224228,121800
2017-07-26,76.809998,77.489998,76.790001,77.379997,69.435623,106700
2017-07-27,77.070000,77.070000,75.820000,76.360001,68.520348,105400
2017-07-28,76.349998,76.559998,76.080002,76.500000,68.645966,68500
2017-07-31,76.370003,76.389999,75.949997,76.190002,68.367805,90900
2017-08-01,76.910004,77.169998,76.629997,76.639999,68.771599,101800
2017-08-02,76.790001,76.800003,76.150002,76.389999,68.547264,129200
2017-08-03,76.120003,76.160004,75.690002,75.820000,68.035782,86400
2017-08-04,75.820000,75.970001,75.459999,75.900002,68.107574,87100
2017-08-07,75.320000,75.760002,75.050003,75.709999,67.937080,93500
2017-08-08,76.199997,76.290001,75.690002,75.849998,68.062698,128600
2017-08-09,75.550003,75.550003,74.900002,75.550003,67.793510,111200
2017-08-10,75.209999,75.220001,73.599998,73.680000,66.115494,151400
2017-08-11,74.410004,75.110001,74.410004,74.970001,67.273056,107600
2017-08-14,75.309998,75.430000,74.779999,74.830002,67.147430,123000
2017-08-15,72.800003,73.180000,72.279999,73.169998,65.657852,109600
2017-08-16,73.250000,73.489998,72.889999,72.930000,65.442490,85800
2017-08-17,72.349998,72.690002,71.959999,72.050003,64.652840,112300
2017-08-18,71.970001,73.010002,71.720001,72.760002,65.289948,170000
2017-08-21,73.230003,73.389999,73.000000,73.339996,65.810394,108200
2017-08-22,73.680000,74.129997,73.639999,73.870003,66.285988,95200
2017-08-23,73.800003,74.459999,73.800003,74.129997,66.519287,80200
2017-08-24,73.750000,74.959999,73.430000,74.930000,67.237160,284700
2017-08-25,75.650002,75.879997,74.989998,75.000000,67.299973,89900
2017-08-28,74.680000,75.029999,74.410004,75.029999,67.326889,87000
2017-08-29,74.269997,75.709999,74.169998,75.139999,67.425598,293700
2017-08-30,75.949997,76.550003,75.570000,75.900002,68.107574,276400
2017-08-31,76.610001,77.019997,76.510002,76.639999,68.771599,144200
2017-09-01,77.309998,77.769997,77.309998,77.620003,69.650986,94200
2017-09-05,77.330002,77.690002,76.720001,77.440002,69.489471,150600
2017-09-06,77.610001,78.139999,77.440002,77.540001,69.579193,180100
2017-09-07,77.809998,78.260002,77.639999,78.220001,70.189384,168000
2017-09-08,78.160004,78.970001,78.160004,78.349998,70.306038,232300
2017-09-11,78.500000,80.290001,78.500000,80.059998,71.840477,273200
2017-09-12,79.300003,79.750000,79.300003,79.419998,71.266182,128200
2017-09-13,78.849998,79.180000,78.330002,79.019997,70.907242,126700
2017-09-14,77.639999,78.400002,77.379997,78.220001,70.189384,198400
2017-09-15,78.250000,78.540001,77.769997,78.459999,70.404739,254500
2017-09-18,76.910004,77.199997,76.559998,77.120003,70.561623,132900
2017-09-19,76.300003,76.339996,75.690002,76.040001,69.573463,211500
2017-09-20,76.070000,76.290001,75.440002,76.080002,69.610062,171100
2017-09-21,75.989998,76.339996,75.730003,76.139999,69.664955,192900
2017-09-22,75.550003,75.800003,75.430000,75.690002,69.253227,148000
2017-09-25,74.919998,75.099998,74.389999,74.720001,68.365715,225400
2017-09-26,75.540001,76.019997,75.360001,75.660004,69.225777,252800
2017-09-27,75.370003,75.379997,74.519997,75.110001,68.722549,208200
2017-09-28,74.129997,74.349998,73.809998,74.269997,67.953979,247100
2017-09-29,74.900002,75.940002,74.900002,75.760002,69.317268,146500
2017-10-02,75.849998,76.230003,75.709999,75.879997,69.427063,109100
2017-10-03,75.209999,75.650002,74.830002,75.389999,68.978737,174400
2017-10-04,75.150002,75.150002,74.779999,74.959999,68.585304,118700
2017-10-05,75.290001,76.000000,75.040001,75.809998,69.363014,136200
2017-10-06,74.440002,74.529999,74.209999,74.379997,68.054626,149400
2017-10-09,74.500000,74.730003,74.239998,74.459999,68.127823,108700
2017-10-10,74.750000,75.000000,74.360001,74.800003,68.438919,118300
2017-10-11,74.320000,74.889999,74.309998,74.879997,68.512108,213000
2017-10-12,74.330002,74.529999,74.169998,74.339996,68.018028,186400
2017-10-13,74.900002,74.900002,74.349998,74.480003,68.146133,183600
2017-10-16,75.010002,75.809998,74.680000,75.360001,68.951286,132400
2017-10-17,74.930000,75.059998,74.459999,74.629997,68.283371,92200
2017-10-18,74.400002,74.680000,74.099998,74.580002,68.237625,135300
2017-10-19,73.300003,73.570000,73.029999,73.180000,66.956680,166800
2017-10-20,73.489998,73.620003,73.250000,73.419998,67.176270,94900
2017-10-23,73.389999,73.389999,72.489998,72.529999,66.361954,100400
2017-10-24,73.000000,73.370003,72.989998,73.089996,66.874329,67400
2017-10-25,72.940002,73.099998,72.089996,72.720001,66.535797,117500
2017-10-26,72.750000,72.900002,72.389999,72.449997,66.288757,88600
2017-10-27,72.750000,73.209999,72.669998,72.959999,66.755386,125300
2017-10-30,73.709999,74.440002,73.709999,73.930000,67.642899,150700
2017-10-31,74.040001,74.040001,73.570000,73.639999,67.377556,172000
2017-11-01,73.750000,74.379997,73.690002,73.809998,67.533104,141800
2017-11-02,74.209999,74.680000,73.930000,74.550003,68.210175,149700
2017-11-03,73.930000,73.930000,73.489998,73.580002,67.322662,113000
2017-11-06,73.480003,76.000000,73.480003,75.540001,69.115982,403400
2017-11-07,76.360001,76.809998,76.250000,76.660004,70.140739,232300
2017-11-08,75.300003,75.300003,74.669998,74.839996,68.475502,157800
2017-11-09,75.000000,75.019997,74.639999,74.870003,68.502960,154900
2017-11-10,74.500000,74.599998,74.220001,74.489998,68.155273,99600
2017-11-13,73.580002,73.769997,73.269997,73.519997,67.267761,90100
2017-11-14,72.510002,72.650002,71.639999,71.680000,65.584244,180700
2017-11-15,70.959999,71.160004,70.580002,70.980003,64.943771,160100
2017-11-16,71.160004,71.230003,70.800003,71.029999,64.989517,159600
2017-11-17,70.610001,70.800003,70.209999,70.650002,64.641830,167600
2017-11-20,69.980003,70.290001,69.860001,70.000000,64.047112,145500
2017-11-21,70.830002,71.169998,70.620003,70.809998,64.788223,146500
2017-11-22,71.699997,72.000000,71.339996,71.980003,65.858727,103500
2017-11-24,72.809998,72.849998,72.459999,72.580002,66.407707,48400
2017-11-27,72.750000,72.769997,72.269997,72.269997,66.124062,117100
2017-11-28,72.620003,72.800003,72.080002,72.290001,66.142365,175900
2017-11-29,71.980003,71.980003,71.239998,71.489998,65.410393,117200
2017-11-30,71.860001,72.309998,71.750000,72.099998,65.968521,176500
2017-12-01,70.919998,71.330002,70.709999,70.919998,64.888870,190000
2017-12-04,71.709999,71.720001,70.970001,71.419998,65.346344,236700
2017-12-05,71.739998,71.919998,71.209999,71.290001,65.227409,99000
2017-12-06,70.199997,70.230003,69.599998,69.820000,63.882416,181200
2017-12-07,70.199997,70.260002,69.910004,70.050003,64.092865,146800
2017-12-08,70.300003,71.260002,69.889999,70.930000,64.898018,226700
2017-12-11,70.970001,71.320000,70.779999,71.099998,65.053566,79200
2017-12-12,70.849998,70.989998,70.570000,70.830002,64.806526,177500
2017-12-13,71.500000,71.820000,71.330002,71.629997,65.538490,115600
2017-12-14,71.139999,71.440002,70.959999,71.010002,64.971214,109600
2017-12-15,70.750000,70.750000,70.160004,70.339996,64.358192,157700
2017-12-18,70.660004,71.510002,70.440002,71.050003,65.007820,156000
2017-12-19,71.089996,71.419998,71.059998,71.239998,65.181656,99500
2017-12-20,71.739998,71.900002,71.389999,71.580002,65.492744,144800
2017-12-21,72.480003,73.540001,72.269997,73.269997,67.039024,143200
2017-12-22,73.620003,73.699997,73.320000,73.430000,67.185417,94300
2017-12-26,73.430000,74.230003,73.430000,74.059998,67.761841,67500
2017-12-27,73.989998,74.199997,73.480003,73.870003,67.587997,75000
2017-12-28,73.690002,73.800003,73.089996,73.300003,67.066475,87500
2017-12-29,73.610001,73.680000,73.239998,73.370003,67.130524,68600
2018-01-02,75.449997,76.139999,75.139999,76.139999,69.664955,174500
2018-01-03,76.080002,76.720001,75.889999,76.660004,70.140739,119500
2018-01-04,78.500000,79.230003,78.500000,78.900002,72.190247,147400
2018-01-05,79.570000,79.680000,79.339996,79.580002,72.812416,178600
2018-01-08,79.580002,80.309998,79.349998,80.260002,73.434586,264600
2018-01-09,80.300003,80.860001,80.199997,80.610001,73.754822,167900
2018-01-10,81.389999,81.680000,81.320000,81.320000,74.404442,124100
2018-01-11,81.809998,82.500000,81.809998,82.309998,75.310249,144900
2018-01-12,83.239998,84.089996,83.139999,84.070000,76.920578,125000
2018-01-16,83.540001,83.800003,82.800003,83.070000,76.005615,198700
2018-01-17,83.139999,83.489998,82.900002,83.080002,76.014778,183100
2018-01-18,83.180000,83.239998,82.800003,83.029999,75.969025,107400
2018-01-19,83.830002,83.989998,83.440002,83.970001,76.829079,119700
2018-01-22,83.550003,84.089996,83.279999,84.089996,76.938873,111100
2018-01-23,83.849998,84.190002,83.519997,84.190002,77.030373,141400
2018-01-24,87.900002,88.559998,87.360001,88.500000,80.973846,231000
2018-01-25,89.139999,89.620003,88.839996,89.029999,81.458771,264700
2018-01-26,89.129997,89.680000,88.820000,89.669998,82.044350,207700
2018-01-29,89.239998,89.540001,88.599998,88.779999,81.230034,317000
2018-01-30,87.500000,87.510002,85.459999,85.459999,78.192375,310300
2018-01-31,86.839996,87.019997,86.360001,86.849998,79.464157,289600
2018-02-01,85.839996,86.839996,85.820000,86.669998,79.299469,252100
2018-02-02,88.339996,88.459999,86.370003,86.510002,79.153076,187100
2018-02-05,86.099998,86.099998,83.000000,83.349998,76.261810,254700
2018-02-06,82.339996,85.500000,82.300003,85.050003,77.817245,349200
2018-02-07,82.529999,82.870003,80.739998,80.739998,73.873764,317400
2018-02-08,81.419998,81.419998,77.559998,77.589996,70.991646,316000
2018-02-09,77.680000,78.019997,74.980003,77.290001,70.717163,351700
2018-02-12,77.680000,78.970001,77.610001,78.690002,71.998100,202400
2018-02-13,76.279999,77.379997,76.010002,77.129997,70.570763,251600
2018-02-14,77.370003,79.900002,77.330002,79.739998,72.958809,216800
2018-02-15,80.519997,80.809998,79.440002,80.730003,73.864624,190600
2018-02-16,80.580002,81.720001,80.580002,80.779999,73.910370,103200
2018-02-20,79.529999,79.820000,78.919998,79.169998,72.437279,102900
2018-02-21,82.220001,83.000000,81.769997,81.779999,74.825325,231600
2018-02-22,81.690002,82.019997,81.000000,81.050003,74.157410,180600
2018-02-23,82.860001,83.489998,82.510002,83.440002,76.344154,134300
2018-02-26,84.059998,84.750000,83.870003,84.550003,77.359756,109900
2018-02-27,83.489998,83.690002,81.309998,81.309998,74.395294,154500
2018-02-28,81.279999,81.389999,79.070000,79.099998,72.373230,157100
2018-03-01,79.480003,80.519997,78.779999,79.589996,72.821564,174300
2018-03-02,78.209999,79.750000,77.779999,79.739998,72.958809,112800
2018-03-05,78.169998,80.040001,78.169998,79.790001,73.004555,154100
2018-03-06,80.529999,80.660004,79.720001,79.800003,73.013710,99800
2018-03-07,79.180000,79.580002,78.040001,78.379997,71.714462,195200
2018-03-08,81.860001,81.889999,80.459999,80.779999,73.910370,165200
2018-03-09,82.300003,82.300003,81.589996,82.220001,75.227905,210800
2018-03-12,82.349998,82.349998,80.650002,81.360001,74.441048,212100
2018-03-13,82.010002,82.300003,80.489998,80.680000,73.818871,170300
2018-03-14,82.699997,82.779999,81.790001,82.230003,75.237053,205600
2018-03-15,82.430000,82.669998,81.489998,81.809998,74.852768,187500
2018-03-16,81.889999,83.370003,81.830002,82.769997,75.731133,217100
2018-03-19,82.860001,83.139999,81.760002,82.019997,75.044914,131200
2018-03-20,84.430000,84.900002,83.980003,84.339996,77.167618,165700
2018-03-21,85.290001,87.209999,85.059998,87.029999,79.628860,328400
2018-03-22,84.550003,85.050003,83.430000,83.620003,76.508850,243800
2018-03-23,83.970001,84.459999,83.570000,83.669998,76.554596,180800
2018-03-26,87.959999,88.580002,87.089996,88.580002,81.047050,347100
2018-03-27,88.129997,88.209999,85.860001,86.180000,78.851143,210800
2018-03-28,86.019997,86.169998,85.239998,85.720001,78.430267,119700
2018-03-29,87.730003,88.870003,86.970001,88.480003,80.955544,211900
2018-04-02,88.419998,88.419998,85.720001,86.620003,79.253731,236500
2018-04-03,90.730003,91.570000,90.180000,91.339996,83.572327,353200
2018-04-04,88.930000,91.230003,88.730003,91.150002,83.398491,224900
2018-04-05,91.150002,92.180000,91.150002,91.610001,83.819366,142700
2018-04-06,91.760002,92.599998,90.389999,91.029999,83.288689,146200
2018-04-09,92.750000,93.470001,92.059998,92.720001,84.834976,179900
2018-04-10,93.970001,95.989998,93.720001,95.540001,87.415154,355200
2018-04-11,94.709999,96.430000,94.699997,96.050003,87.881790,228600
2018-04-12,94.989998,95.559998,94.760002,95.220001,87.122368,222000
2018-04-13,94.709999,95.040001,94.339996,94.839996,86.774681,130000
2018-04-16,93.930000,94.099998,93.010002,93.669998,85.704185,158100
2018-04-17,93.570000,95.250000,93.570000,95.010002,86.930229,145200
2018-04-18,96.220001,97.110001,95.900002,96.790001,88.558853,105400
2018-04-19,97.940002,97.940002,96.870003,97.529999,89.235924,171900
2018-04-20,95.290001,96.690002,95.160004,96.559998,88.348412,110400
2018-04-23,94.699997,96.050003,94.699997,96.040001,87.872635,236800
2018-04-24,96.860001,98.000000,96.070000,96.599998,88.385010,170800
2018-04-25,94.989998,95.629997,94.400002,95.629997,87.497498,126400
2018-04-26,96.879997,97.410004,95.760002,96.800003,88.568008,127500
2018-04-27,98.029999,98.129997,97.510002,97.750000,89.437210,126700
2018-04-30,97.930000,98.269997,97.449997,97.540001,89.245071,109000
2018-05-01,97.209999,97.209999,95.699997,96.849998,88.613747,136000
2018-05-02,97.050003,97.949997,97.010002,97.160004,88.897392,107300
2018-05-03,96.989998,98.089996,96.250000,97.779999,89.464661,161300
2018-05-04,96.989998,97.989998,96.000000,97.389999,89.107826,125700
2018-05-07,97.699997,98.220001,97.040001,97.269997,88.998024,133900
2018-05-08,97.680000,98.209999,96.480003,98.160004,89.812347,158300
2018-05-09,100.050003,101.070000,99.730003,101.010002,92.419983,190100
2018-05-10,101.519997,102.320000,101.260002,102.209999,93.517929,155100
2018-05-11,103.570000,103.570000,102.750000,103.080002,94.313942,109500
2018-05-14,103.910004,105.610001,103.720001,105.500000,96.528145,209000
2018-05-15,104.400002,104.400002,102.260002,103.010002,94.249893,241000
2018-05-16,102.110001,102.930000,102.110001,102.779999,94.039459,201400
2018-05-17,103.089996,103.160004,101.970001,102.080002,93.398987,104800
2018-05-18,103.410004,104.160004,103.209999,103.360001,94.570137,153500
2018-05-21,104.699997,104.809998,104.019997,104.040001,95.192307,176000
2018-05-22,104.459999,104.879997,103.879997,103.930000,95.091660,169200
2018-05-23,99.040001,100.269997,98.349998,99.779999,91.294579,441300
2018-05-24,94.879997,94.989998,93.599998,94.220001,92.000351,254400
2018-05-25,92.360001,92.519997,91.470001,92.250000,90.076759,252000
2018-05-29,92.419998,92.870003,91.430000,92.029999,89.861946,183900
2018-05-30,92.980003,94.879997,92.449997,94.570000,92.342110,166200
2018-05-31,97.739998,97.849998,96.870003,97.449997,95.154259,408300
2018-06-01,97.339996,97.879997,96.970001,97.180000,94.890617,135400
2018-06-04,98.000000,98.500000,95.809998,96.620003,94.343819,328500
2018-06-05,94.559998,96.120003,94.559998,95.980003,93.718895,263500
2018-06-06,95.769997,96.269997,95.230003,96.199997,93.933701,146500
2018-06-07,96.720001,97.430000,96.629997,97.230003,94.939445,161300
2018-06-08,95.360001,95.760002,94.779999,95.489998,93.240433,113700
2018-06-11,95.419998,96.110001,94.430000,95.790001,93.533363,158000
2018-06-12,95.489998,96.129997,95.089996,95.360001,93.113495,84900
2018-06-13,95.260002,95.260002,94.419998,94.500000,92.273758,103500
2018-06-14,93.639999,93.639999,93.080002,93.139999,90.945793,164000
2018-06-15,92.489998,92.489998,90.190002,90.599998,88.465630,162200
2018-06-18,90.389999,91.290001,90.349998,91.120003,88.973389,88300
2018-06-19,89.309998,90.169998,88.910004,89.870003,87.752831,149200
2018-06-20,91.510002,91.660004,90.900002,90.930000,88.787857,138700
2018-06-21,90.269997,90.389999,89.339996,89.510002,87.401314,139200
2018-06-22,91.160004,92.050003,90.739998,91.889999,89.725243,149600
2018-06-25,88.860001,89.059998,87.879997,88.519997,86.434631,175400
2018-06-26,88.010002,89.389999,87.989998,89.330002,87.225555,169100
2018-06-27,89.029999,90.430000,88.459999,88.739998,86.649452,179900
2018-06-28,88.830002,89.360001,88.400002,88.750000,86.659218,211600
2018-06-29,89.639999,90.199997,89.389999,89.839996,87.723534,119400
2018-07-02,88.930000,89.129997,88.000000,88.339996,86.258873,99000
2018-07-03,88.949997,89.779999,88.559998,88.580002,86.493225,139900
2018-07-05,87.620003,87.989998,86.290001,86.489998,84.452454,151100
2018-07-06,86.779999,88.089996,86.540001,87.639999,85.575363,136100
2018-07-09,89.959999,90.110001,89.160004,90.110001,87.987175,201100
2018-07-10,90.570000,91.150002,90.440002,91.019997,88.875732,131400
2018-07-11,89.580002,90.000000,87.010002,87.750000,85.682770,127500
2018-07-12,89.040001,89.629997,88.709999,89.410004,87.303673,107500
2018-07-13,90.050003,90.610001,89.699997,90.269997,88.143402,98200
2018-07-16,89.279999,89.309998,88.040001,88.680000,86.590866,137000
2018-07-17,89.010002,90.419998,88.800003,89.980003,87.860245,145400
2018-07-18,89.550003,89.930000,88.900002,89.839996,87.723534,102000
2018-07-19,89.760002,90.199997,89.269997,89.550003,87.440369,111500
2018-07-20,90.739998,92.099998,90.400002,91.790001,89.627602,153700
2018-07-23,91.650002,91.760002,90.220001,90.480003,88.348465,110100
2018-07-24,93.559998,95.239998,93.169998,93.690002,91.482841,231300
2018-07-25,93.639999,94.910004,93.070000,94.699997,92.469040,126800
2018-07-26,94.080002,94.410004,93.870003,94.290001,92.068703,80500
2018-07-27,95.820000,96.000000,94.889999,95.230003,92.986565,136600
2018-07-30,96.330002,96.570000,95.169998,95.360001,93.113495,164300
2018-07-31,96.129997,96.669998,95.519997,95.879997,93.621246,132900
2018-08-01,95.879997,95.980003,94.690002,95.379997,93.133018,152000
2018-08-02,93.360001,94.790001,92.900002,94.500000,92.273758,131400
2018-08-03,94.500000,94.709999,94.040001,94.309998,92.088226,57100
2018-08-06,93.790001,94.199997,93.459999,93.870003,91.658600,72000
2018-08-07,96.720001,97.120003,96.330002,96.389999,94.119232,93900
2018-08-08,96.260002,96.260002,95.080002,95.900002,93.640778,89700
2018-08-09,96.419998,96.760002,95.949997,96.320000,94.050880,105400
2018-08-10,94.139999,94.309998,93.139999,93.500000,91.297318,212600
2018-08-13,93.239998,93.239998,91.750000,92.279999,90.106056,162800
2018-08-14,94.220001,94.279999,93.470001,93.550003,91.346138,114500
2018-08-15,92.070000,92.070000,90.099998,91.470001,89.315140,139200
2018-08-16,92.260002,92.470001,91.709999,91.779999,89.617836,120800
2018-08-17,91.660004,93.029999,91.050003,92.839996,90.652855,79800
2018-08-20,93.099998,93.570000,93.089996,93.470001,91.268021,55000
2018-08-21,94.629997,94.959999,94.300003,94.709999,92.478806,95800
2018-08-22,95.779999,96.250000,95.529999,96.040001,93.777473,89900
2018-08-23,94.839996,95.150002,94.440002,94.470001,92.244461,110600
2018-08-24,96.000000,97.169998,95.919998,96.500000,94.226639,130700
2018-08-27,101.279999,102.000000,100.459999,100.900002,98.522987,183000
2018-08-28,101.279999,101.680000,99.459999,99.739998,97.390312,141400
2018-08-29,100.870003,101.559998,100.620003,101.300003,98.913567,104400
2018-08-30,100.180000,100.209999,98.750000,99.029999,96.697037,170300
2018-08-31,99.510002,100.580002,98.389999,99.309998,96.970436,186300
2018-09-04,98.760002,99.690002,98.550003,99.559998,97.214546,190200
2018-09-05,94.400002,94.940002,93.589996,94.459999,94.459999,162100
2018-09-06,94.760002,95.290001,94.099998,95.019997,95.019997,192500
2018-09-07,94.269997,94.290001,92.930000,93.709999,93.709999,193700
2018-09-10,94.769997,95.089996,94.180000,94.809998,94.809998,138800
2018-09-11,94.709999,96.019997,94.349998,95.970001,95.970001,107000
2018-09-12,96.000000,97.790001,95.910004,96.610001,96.610001,204800
2018-09-13,97.620003,98.099998,95.849998,96.769997,96.769997,303500
2018-09-14,96.139999,96.220001,95.019997,95.160004,95.160004,255200
2018-09-17,96.769997,97.160004,96.150002,96.290001,96.290001,112100
2018-09-18,97.410004,98.180000,97.410004,97.830002,97.830002,94500
2018-09-19,99.500000,100.360001,99.269997,99.779999,99.779999,140700
2018-09-20,99.809998,99.879997,98.029999,98.300003,98.300003,137300
2018-09-21,98.639999,98.730003,96.879997,97.129997,97.129997,167500
2018-09-24,97.129997,97.889999,97.040001,97.720001,97.720001,73000
2018-09-25,98.900002,99.269997,98.559998,98.570000,98.570000,97200
2018-09-26,98.500000,99.410004,98.279999,98.320000,98.320000,176400
2018-09-27,98.540001,99.620003,98.430000,99.419998,99.419998,148800
